event_id,user_id,event_type,event_date,page_url
1092,933,page_view,2025-05-05 14:10:36,https://example.com/page15
1093,346,click,2025-05-17 18:10:36,https://example.com/page69
1094,334,page_view,2025-04-28 23:10:36,https://example.com/page85
1095,885,purchase,2025-04-24 09:10:36,https://example.com/page66
1096,924,purchase,2025-05-07 05:10:36,https://example.com/page3
1097,713,purchase,2025-04-23 12:10:36,https://example.com/page3
1098,325,purchase,2025-04-24 06:10:36,https://example.com/page50
1099,331,page_view,2025-04-27 18:10:36,https://example.com/page13
1100,708,click,2025-05-04 06:10:36,https://example.com/page64
1101,515,search,2025-05-11 12:10:36,https://example.com/page79
1102,307,search,2025-04-30 00:10:36,https://example.com/page26
1103,509,page_view,2025-04-25 18:10:36,https://example.com/page28
1104,295,search,2025-05-16 14:10:36,https://example.com/page39
1105,588,purchase,2025-05-08 23:10:36,https://example.com/page80
1106,761,page_view,2025-04-23 22:10:36,https://example.com/page13
1107,607,search,2025-05-06 23:10:36,https://example.com/page9
1108,581,purchase,2025-04-30 09:10:36,https://example.com/page27
1109,356,page_view,2025-04-20 19:10:36,https://example.com/page39
1110,517,search,2025-04-30 03:10:36,https://example.com/page85
1111,553,search,2025-05-10 02:10:36,https://example.com/page54
1112,412,search,2025-04-21 23:10:36,https://example.com/page66
1113,465,click,2025-05-17 19:10:36,https://example.com/page81
1114,721,click,2025-04-24 00:10:36,https://example.com/page64
1115,219,purchase,2025-05-07 04:10:36,https://example.com/page82
1116,546,purchase,2025-04-24 11:10:36,https://example.com/page94
1117,642,page_view,2025-04-26 08:10:36,https://example.com/page26
1118,374,purchase,2025-05-12 07:10:36,https://example.com/page31
1119,155,search,2025-04-30 01:10:36,https://example.com/page53
1120,327,page_view,2025-04-21 13:10:36,https://example.com/page27
1121,867,purchase,2025-05-07 05:10:36,https://example.com/page37
1122,662,click,2025-05-07 16:10:36,https://example.com/page88
1123,616,click,2025-05-01 07:10:36,https://example.com/page31
1124,117,click,2025-05-10 10:10:36,https://example.com/page4
1125,252,search,2025-04-28 19:10:36,https://example.com/page63
1126,574,purchase,2025-04-30 14:10:36,https://example.com/page83
1127,928,page_view,2025-05-10 00:10:36,https://example.com/page21
1128,280,click,2025-05-17 09:10:36,https://example.com/page34
1129,809,search,2025-04-20 12:10:36,https://example.com/page71
1130,181,page_view,2025-04-27 21:10:36,https://example.com/page3
1131,57,page_view,2025-05-05 05:10:36,https://example.com/page78
1132,306,page_view,2025-05-01 06:10:36,https://example.com/page47
1133,688,page_view,2025-05-01 16:10:36,https://example.com/page93
1134,863,click,2025-05-08 13:10:36,https://example.com/page15
1135,585,page_view,2025-04-26 08:10:36,https://example.com/page86
1136,849,search,2025-04-27 10:10:36,https://example.com/page12
1137,244,page_view,2025-05-05 06:10:36,https://example.com/page43
1138,853,purchase,2025-05-08 13:10:36,https://example.com/page55
1139,224,click,2025-05-14 01:10:36,https://example.com/page23
1140,220,search,2025-04-29 20:10:36,https://example.com/page53
1141,261,page_view,2025-04-27 16:10:36,https://example.com/page69
1142,384,page_view,2025-05-05 02:10:36,https://example.com/page70
1143,434,purchase,2025-04-19 11:10:36,https://example.com/page32
1144,987,search,2025-05-12 10:10:36,https://example.com/page47
1145,487,search,2025-05-05 11:10:36,https://example.com/page3
1146,661,page_view,2025-04-20 08:10:36,https://example.com/page7
1147,708,click,2025-05-07 19:10:36,https://example.com/page71
1148,394,search,2025-04-21 08:10:36,https://example.com/page90
1149,372,page_view,2025-04-25 19:10:36,https://example.com/page31
1150,879,purchase,2025-05-02 01:10:36,https://example.com/page2
1151,932,purchase,2025-05-07 17:10:36,https://example.com/page39
1152,93,click,2025-05-05 22:10:36,https://example.com/page27
1153,881,click,2025-04-29 21:10:36,https://example.com/page81
1154,325,purchase,2025-05-17 04:10:36,https://example.com/page36
1155,888,page_view,2025-04-27 15:10:36,https://example.com/page61
1156,755,purchase,2025-05-04 10:10:36,https://example.com/page92
1157,433,page_view,2025-05-11 18:10:36,https://example.com/page90
1158,268,page_view,2025-05-03 14:10:36,https://example.com/page54
1159,617,search,2025-04-29 06:10:36,https://example.com/page89
1160,29,page_view,2025-04-21 06:10:36,https://example.com/page83
1161,189,purchase,2025-04-21 06:10:36,https://example.com/page18
1162,4,purchase,2025-05-10 02:10:36,https://example.com/page81
1163,313,search,2025-04-24 01:10:36,https://example.com/page11
1164,114,click,2025-05-07 23:10:36,https://example.com/page67
1165,731,click,2025-04-23 06:10:36,https://example.com/page88
1166,421,search,2025-04-29 08:10:36,https://example.com/page62
1167,895,click,2025-05-07 12:10:36,https://example.com/page23
1168,704,search,2025-05-06 14:10:36,https://example.com/page26
1169,87,purchase,2025-05-02 22:10:36,https://example.com/page24
1170,403,purchase,2025-04-24 06:10:36,https://example.com/page29
1171,22,page_view,2025-04-24 19:10:36,https://example.com/page83
1172,627,click,2025-05-14 19:10:36,https://example.com/page60
1173,204,search,2025-04-18 16:10:36,https://example.com/page22
1174,51,purchase,2025-04-22 06:10:36,https://example.com/page55
1175,615,search,2025-05-12 06:10:36,https://example.com/page12
1176,982,search,2025-05-11 08:10:36,https://example.com/page73
1177,121,page_view,2025-04-26 04:10:36,https://example.com/page56
1178,792,purchase,2025-04-19 21:10:36,https://example.com/page64
1179,122,click,2025-05-09 22:10:36,https://example.com/page25
1180,969,search,2025-05-06 08:10:36,https://example.com/page96
1181,507,purchase,2025-05-13 01:10:36,https://example.com/page56
1182,877,click,2025-04-23 00:10:36,https://example.com/page28
1183,844,search,2025-04-19 17:10:36,https://example.com/page25
1184,429,click,2025-05-01 04:10:36,https://example.com/page19
1185,30,search,2025-05-07 10:10:36,https://example.com/page31
1186,633,purchase,2025-05-08 00:10:36,https://example.com/page48
1187,597,purchase,2025-05-14 23:10:36,https://example.com/page2
1188,481,click,2025-05-04 19:10:36,https://example.com/page89
1189,408,click,2025-05-02 06:10:36,https://example.com/page91
1190,434,search,2025-05-15 12:10:36,https://example.com/page13
1191,571,page_view,2025-05-16 09:10:36,https://example.com/page43
1192,954,click,2025-04-28 12:10:36,https://example.com/page46
1193,621,page_view,2025-05-18 09:10:36,https://example.com/page33
1194,517,purchase,2025-05-05 17:10:36,https://example.com/page51
1195,688,search,2025-05-12 23:10:36,https://example.com/page72
1196,43,click,2025-05-07 12:10:36,https://example.com/page22
1197,516,purchase,2025-05-04 03:10:36,https://example.com/page60
1198,136,page_view,2025-05-05 02:10:36,https://example.com/page91
1199,544,purchase,2025-05-12 13:10:36,https://example.com/page34
1200,120,search,2025-05-16 17:10:36,https://example.com/page17
1201,512,search,2025-05-03 05:10:36,https://example.com/page56
1202,290,search,2025-04-22 11:10:36,https://example.com/page98
1203,949,search,2025-04-26 13:10:36,https://example.com/page41
1204,447,click,2025-05-05 03:10:36,https://example.com/page95
1205,504,click,2025-04-24 21:10:36,https://example.com/page85
1206,652,purchase,2025-05-16 08:10:36,https://example.com/page25
1207,153,page_view,2025-05-08 19:10:36,https://example.com/page24
1208,37,purchase,2025-05-07 12:10:36,https://example.com/page21
1209,723,purchase,2025-04-30 00:10:36,https://example.com/page15
1210,917,purchase,2025-05-16 21:10:36,https://example.com/page57
1211,366,purchase,2025-04-29 02:10:36,https://example.com/page64
1212,116,click,2025-05-13 08:10:36,https://example.com/page45
1213,96,click,2025-05-06 12:10:36,https://example.com/page24
1214,855,click,2025-04-26 22:10:36,https://example.com/page35
1215,577,click,2025-04-23 17:10:36,https://example.com/page1
1216,539,click,2025-04-30 20:10:36,https://example.com/page10
1217,253,purchase,2025-04-19 17:10:36,https://example.com/page13
1218,909,search,2025-05-17 12:10:36,https://example.com/page37
1219,698,page_view,2025-05-01 19:10:36,https://example.com/page48
1220,605,page_view,2025-05-04 19:10:36,https://example.com/page20
1221,30,page_view,2025-04-28 23:10:36,https://example.com/page91
1222,676,purchase,2025-04-29 06:10:36,https://example.com/page81
1223,979,search,2025-04-23 06:10:36,https://example.com/page85
1224,6,search,2025-05-16 18:10:36,https://example.com/page84
1225,638,purchase,2025-05-04 18:10:36,https://example.com/page94
1226,752,click,2025-05-09 14:10:36,https://example.com/page7
1227,821,search,2025-05-04 20:10:36,https://example.com/page8
1228,762,page_view,2025-04-25 06:10:36,https://example.com/page78
1229,391,page_view,2025-05-01 14:10:36,https://example.com/page33
1230,183,click,2025-05-01 14:10:36,https://example.com/page12
1231,22,click,2025-05-11 16:10:36,https://example.com/page50
1232,799,purchase,2025-05-06 11:10:36,https://example.com/page83
1233,771,click,2025-05-13 11:10:36,https://example.com/page39
1234,503,purchase,2025-05-05 09:10:36,https://example.com/page88
1235,618,click,2025-05-03 07:10:36,https://example.com/page86
1236,99,search,2025-04-26 18:10:36,https://example.com/page26
1237,502,purchase,2025-05-02 01:10:36,https://example.com/page61
1238,275,purchase,2025-05-14 18:10:36,https://example.com/page97
1239,433,search,2025-04-22 10:10:36,https://example.com/page24
1240,445,purchase,2025-05-14 15:10:36,https://example.com/page6
1241,526,search,2025-04-28 20:10:36,https://example.com/page87
1242,230,click,2025-04-27 11:10:36,https://example.com/page68
1243,645,page_view,2025-05-06 05:10:36,https://example.com/page60
1244,448,page_view,2025-04-28 05:10:36,https://example.com/page39
1245,153,click,2025-04-19 10:10:36,https://example.com/page39
1246,862,click,2025-04-26 07:10:36,https://example.com/page55
1247,303,page_view,2025-04-25 02:10:36,https://example.com/page10
1248,940,page_view,2025-04-26 17:10:36,https://example.com/page14
1249,523,purchase,2025-05-01 00:10:36,https://example.com/page13
1250,476,search,2025-05-03 11:10:36,https://example.com/page33
1251,600,page_view,2025-04-27 03:10:36,https://example.com/page3
1252,117,purchase,2025-05-10 23:10:36,https://example.com/page24
1253,864,purchase,2025-05-16 16:10:36,https://example.com/page11
1254,427,search,2025-05-05 05:10:36,https://example.com/page76
1255,742,purchase,2025-04-20 00:10:36,https://example.com/page58
1256,639,search,2025-05-04 01:10:36,https://example.com/page24
1257,217,click,2025-05-15 06:10:36,https://example.com/page96
1258,619,search,2025-04-19 21:10:36,https://example.com/page14
1259,445,page_view,2025-05-18 09:10:36,https://example.com/page51
1260,120,page_view,2025-05-11 07:10:36,https://example.com/page84
1261,489,purchase,2025-04-19 02:10:36,https://example.com/page52
1262,890,purchase,2025-05-05 16:10:36,https://example.com/page80
1263,833,search,2025-04-19 03:10:36,https://example.com/page87
1264,987,purchase,2025-05-05 17:10:36,https://example.com/page12
1265,129,click,2025-05-18 00:10:36,https://example.com/page25
1266,115,page_view,2025-04-18 22:10:36,https://example.com/page25
1267,880,page_view,2025-05-09 16:10:36,https://example.com/page62
1268,665,click,2025-04-20 21:10:36,https://example.com/page31
1269,447,click,2025-05-14 22:10:36,https://example.com/page39
1270,789,purchase,2025-05-12 07:10:36,https://example.com/page61
1271,433,page_view,2025-05-13 15:10:36,https://example.com/page22
1272,925,click,2025-04-18 15:10:36,https://example.com/page57
1273,987,purchase,2025-04-28 12:10:36,https://example.com/page3
1274,881,purchase,2025-04-23 15:10:36,https://example.com/page32
1275,207,search,2025-04-24 07:10:36,https://example.com/page51
1276,53,search,2025-05-18 06:10:36,https://example.com/page14
1277,646,purchase,2025-04-30 21:10:36,https://example.com/page64
1278,755,search,2025-05-17 01:10:36,https://example.com/page63
1279,410,purchase,2025-04-26 17:10:36,https://example.com/page76
1280,743,purchase,2025-05-08 17:10:36,https://example.com/page92
1281,63,page_view,2025-04-30 14:10:36,https://example.com/page74
1282,324,page_view,2025-05-07 04:10:36,https://example.com/page83
1283,428,purchase,2025-05-13 15:10:36,https://example.com/page64
1284,638,search,2025-04-29 11:10:36,https://example.com/page90
1285,447,page_view,2025-05-11 17:10:36,https://example.com/page37
1286,744,click,2025-04-28 14:10:36,https://example.com/page45
1287,449,click,2025-04-26 23:10:36,https://example.com/page29
1288,602,search,2025-04-22 22:10:36,https://example.com/page92
1289,673,purchase,2025-05-13 00:10:36,https://example.com/page38
1290,741,purchase,2025-04-30 20:10:36,https://example.com/page87
1291,669,search,2025-04-28 11:10:36,https://example.com/page21
1292,637,click,2025-05-06 13:10:36,https://example.com/page89
1293,768,page_view,2025-04-20 03:10:36,https://example.com/page62
1294,133,click,2025-05-10 02:10:36,https://example.com/page21
1295,621,purchase,2025-05-14 07:10:36,https://example.com/page54
1296,966,purchase,2025-05-05 16:10:36,https://example.com/page31
1297,215,page_view,2025-05-17 20:10:36,https://example.com/page46
1298,903,search,2025-05-03 09:10:36,https://example.com/page87
1299,163,click,2025-04-27 03:10:36,https://example.com/page5
1300,827,page_view,2025-05-04 05:10:36,https://example.com/page56
1301,117,click,2025-05-13 11:10:36,https://example.com/page72
1302,230,purchase,2025-05-07 14:10:36,https://example.com/page44
1303,804,search,2025-05-16 15:10:36,https://example.com/page99
1304,899,search,2025-05-12 04:10:36,https://example.com/page89
1305,895,page_view,2025-05-16 11:10:36,https://example.com/page57
1306,819,purchase,2025-05-13 21:10:36,https://example.com/page14
1307,801,page_view,2025-04-24 15:10:36,https://example.com/page6
1308,520,page_view,2025-05-11 11:10:36,https://example.com/page81
1309,121,click,2025-05-03 04:10:36,https://example.com/page21
1310,746,search,2025-04-29 18:10:36,https://example.com/page98
1311,519,purchase,2025-05-14 09:10:36,https://example.com/page20
1312,663,search,2025-05-04 08:10:36,https://example.com/page18
1313,126,click,2025-04-29 21:10:36,https://example.com/page54
1314,788,page_view,2025-05-08 03:10:36,https://example.com/page61
1315,350,search,2025-04-27 01:10:36,https://example.com/page22
1316,88,search,2025-05-02 17:10:36,https://example.com/page92
1317,773,purchase,2025-05-03 05:10:36,https://example.com/page81
1318,681,click,2025-05-12 03:10:36,https://example.com/page97
1319,772,purchase,2025-05-08 21:10:36,https://example.com/page18
1320,822,purchase,2025-04-30 23:10:36,https://example.com/page53
1321,920,purchase,2025-04-26 14:10:36,https://example.com/page88
1322,371,page_view,2025-04-29 17:10:36,https://example.com/page19
1323,789,page_view,2025-04-26 13:10:36,https://example.com/page9
1324,87,search,2025-05-05 04:10:36,https://example.com/page52
1325,791,click,2025-04-30 02:10:36,https://example.com/page8
1326,403,page_view,2025-04-20 10:10:36,https://example.com/page83
1327,155,page_view,2025-04-21 16:10:36,https://example.com/page92
1328,819,search,2025-04-30 17:10:36,https://example.com/page52
1329,908,search,2025-05-05 05:10:36,https://example.com/page45
1330,9,search,2025-04-26 02:10:36,https://example.com/page79
1331,943,click,2025-04-18 17:10:36,https://example.com/page52
1332,457,click,2025-04-25 09:10:36,https://example.com/page80
1333,808,purchase,2025-04-18 20:10:36,https://example.com/page45
1334,909,purchase,2025-05-10 04:10:36,https://example.com/page39
1335,87,page_view,2025-04-25 16:10:36,https://example.com/page43
1336,400,click,2025-04-26 10:10:36,https://example.com/page70
1337,291,click,2025-05-14 15:10:36,https://example.com/page66
1338,566,search,2025-04-26 09:10:36,https://example.com/page44
1339,776,click,2025-05-17 15:10:36,https://example.com/page4
1340,912,search,2025-05-08 07:10:36,https://example.com/page100
1341,312,purchase,2025-04-27 01:10:36,https://example.com/page15
1342,750,page_view,2025-05-02 17:10:36,https://example.com/page34
1343,643,search,2025-05-13 08:10:36,https://example.com/page7
1344,775,page_view,2025-04-29 11:10:36,https://example.com/page39
1345,587,page_view,2025-04-29 06:10:36,https://example.com/page44
1346,242,click,2025-05-03 16:10:36,https://example.com/page39
1347,292,click,2025-05-02 12:10:36,https://example.com/page67
1348,756,click,2025-05-14 03:10:36,https://example.com/page42
1349,529,click,2025-05-03 05:10:36,https://example.com/page59
1350,101,click,2025-04-30 11:10:36,https://example.com/page53
1351,84,page_view,2025-05-15 23:10:36,https://example.com/page55
1352,910,click,2025-04-28 07:10:36,https://example.com/page28
1353,457,page_view,2025-05-02 20:10:36,https://example.com/page87
1354,539,purchase,2025-04-23 12:10:36,https://example.com/page72
1355,532,purchase,2025-05-07 08:10:36,https://example.com/page75
1356,511,purchase,2025-04-29 20:10:36,https://example.com/page89
1357,954,purchase,2025-04-30 20:10:36,https://example.com/page21
1358,148,click,2025-04-27 22:10:36,https://example.com/page92
1359,469,click,2025-04-26 17:10:36,https://example.com/page68
1360,121,click,2025-04-29 04:10:36,https://example.com/page61
1361,34,click,2025-04-24 18:10:36,https://example.com/page48
1362,944,page_view,2025-04-22 22:10:36,https://example.com/page53
1363,113,page_view,2025-05-02 20:10:36,https://example.com/page74
1364,297,page_view,2025-04-26 07:10:36,https://example.com/page20
1365,121,search,2025-05-05 14:10:36,https://example.com/page48
1366,311,search,2025-04-27 21:10:36,https://example.com/page4
1367,811,click,2025-05-12 13:10:36,https://example.com/page76
1368,432,page_view,2025-05-05 14:10:36,https://example.com/page37
1369,221,click,2025-04-27 18:10:36,https://example.com/page1
1370,126,search,2025-05-15 17:10:36,https://example.com/page6
1371,428,purchase,2025-04-24 04:10:36,https://example.com/page40
1372,580,purchase,2025-05-04 05:10:36,https://example.com/page49
1373,487,click,2025-05-12 17:10:36,https://example.com/page65
1374,652,purchase,2025-04-29 10:10:36,https://example.com/page86
1375,460,click,2025-05-04 17:10:36,https://example.com/page12
1376,820,purchase,2025-05-02 02:10:36,https://example.com/page30
1377,922,purchase,2025-05-04 03:10:36,https://example.com/page70
1378,47,purchase,2025-05-06 18:10:36,https://example.com/page83
1379,91,click,2025-05-17 13:10:36,https://example.com/page74
1380,646,search,2025-04-24 16:10:36,https://example.com/page83
1381,127,page_view,2025-05-10 09:10:36,https://example.com/page80
1382,555,page_view,2025-04-24 07:10:36,https://example.com/page67
1383,194,purchase,2025-04-27 04:10:36,https://example.com/page3
1384,124,click,2025-05-17 19:10:36,https://example.com/page36
1385,806,click,2025-05-08 03:10:36,https://example.com/page91
1386,860,purchase,2025-05-15 00:10:36,https://example.com/page69
1387,622,search,2025-05-01 11:10:36,https://example.com/page76
1388,47,purchase,2025-05-17 15:10:36,https://example.com/page44
1389,448,click,2025-04-30 22:10:36,https://example.com/page4
1390,881,search,2025-05-02 07:10:36,https://example.com/page33
1391,94,page_view,2025-05-14 09:10:36,https://example.com/page70
1392,173,search,2025-05-12 11:10:36,https://example.com/page24
1393,262,page_view,2025-05-12 01:10:36,https://example.com/page40
1394,976,purchase,2025-04-19 16:10:36,https://example.com/page22
1395,61,search,2025-05-10 21:10:36,https://example.com/page4
1396,731,page_view,2025-05-05 21:10:36,https://example.com/page50
1397,102,search,2025-05-12 13:10:36,https://example.com/page53
1398,915,search,2025-05-07 14:10:36,https://example.com/page49
1399,965,page_view,2025-05-16 09:10:36,https://example.com/page26
1400,246,click,2025-04-27 14:10:36,https://example.com/page66
1401,771,purchase,2025-05-13 17:10:36,https://example.com/page35
1402,63,search,2025-04-28 19:10:36,https://example.com/page71
1403,417,page_view,2025-04-27 23:10:36,https://example.com/page4
1404,418,click,2025-05-17 19:10:36,https://example.com/page35
1405,568,page_view,2025-05-08 02:10:36,https://example.com/page98
1406,569,click,2025-05-05 15:10:36,https://example.com/page73
1407,417,purchase,2025-05-15 01:10:36,https://example.com/page82
1408,513,click,2025-05-12 13:10:36,https://example.com/page48
1409,554,click,2025-05-08 03:10:36,https://example.com/page69
1410,976,purchase,2025-04-24 22:10:36,https://example.com/page58
1411,43,page_view,2025-04-28 19:10:36,https://example.com/page80
1412,297,click,2025-05-18 14:10:36,https://example.com/page8
1413,956,purchase,2025-05-06 23:10:36,https://example.com/page77
1414,257,purchase,2025-05-03 15:10:36,https://example.com/page81
1415,218,search,2025-05-16 16:10:36,https://example.com/page21
1416,757,page_view,2025-05-05 19:10:36,https://example.com/page12
1417,405,page_view,2025-05-12 15:10:36,https://example.com/page93
1418,570,search,2025-04-30 04:10:36,https://example.com/page27
1419,626,search,2025-04-19 12:10:36,https://example.com/page44
1420,651,search,2025-04-29 07:10:36,https://example.com/page35
1421,252,search,2025-05-04 01:10:36,https://example.com/page27
1422,471,search,2025-05-17 22:10:36,https://example.com/page89
1423,137,page_view,2025-04-22 15:10:36,https://example.com/page61
1424,5,page_view,2025-04-19 22:10:36,https://example.com/page23
1425,424,purchase,2025-05-01 20:10:36,https://example.com/page69
1426,84,page_view,2025-04-25 15:10:36,https://example.com/page4
1427,914,purchase,2025-04-19 22:10:36,https://example.com/page16
1428,362,purchase,2025-04-22 23:10:36,https://example.com/page46
1429,397,click,2025-04-18 21:10:36,https://example.com/page2
1430,128,purchase,2025-05-02 19:10:36,https://example.com/page25
1431,456,page_view,2025-05-09 04:10:36,https://example.com/page96
1432,21,search,2025-04-19 14:10:36,https://example.com/page91
1433,367,click,2025-05-14 18:10:36,https://example.com/page79
1434,641,search,2025-05-09 04:10:36,https://example.com/page30
1435,506,search,2025-05-17 01:10:36,https://example.com/page36
1436,505,click,2025-05-18 07:10:36,https://example.com/page26
1437,841,purchase,2025-05-13 21:10:36,https://example.com/page36
1438,583,purchase,2025-05-11 08:10:36,https://example.com/page71
1439,199,click,2025-05-15 20:10:36,https://example.com/page76
1440,132,page_view,2025-05-13 04:10:36,https://example.com/page34
1441,956,click,2025-04-26 07:10:36,https://example.com/page94
1442,802,search,2025-05-10 10:10:36,https://example.com/page87
1443,24,search,2025-04-19 13:10:36,https://example.com/page72
1444,905,purchase,2025-05-18 12:10:36,https://example.com/page55
1445,657,page_view,2025-05-04 20:10:36,https://example.com/page56
1446,865,purchase,2025-05-06 22:10:36,https://example.com/page16
1447,697,purchase,2025-04-27 11:10:36,https://example.com/page47
1448,530,page_view,2025-05-09 01:10:36,https://example.com/page7
1449,285,purchase,2025-04-25 21:10:36,https://example.com/page58
1450,324,page_view,2025-05-01 21:10:36,https://example.com/page25
1451,343,page_view,2025-04-24 05:10:36,https://example.com/page4
1452,756,click,2025-04-19 04:10:36,https://example.com/page55
1453,981,page_view,2025-05-07 23:10:36,https://example.com/page26
1454,169,search,2025-05-05 08:10:36,https://example.com/page9
1455,642,page_view,2025-05-17 10:10:36,https://example.com/page62
1456,443,page_view,2025-04-23 08:10:36,https://example.com/page81
1457,958,search,2025-05-07 22:10:36,https://example.com/page32
1458,111,purchase,2025-05-08 10:10:36,https://example.com/page44
1459,853,page_view,2025-05-04 09:10:36,https://example.com/page67
1460,814,click,2025-05-15 12:10:36,https://example.com/page100
1461,615,purchase,2025-05-14 13:10:36,https://example.com/page81
1462,458,page_view,2025-05-14 23:10:36,https://example.com/page8
1463,939,page_view,2025-05-02 12:10:36,https://example.com/page41
1464,912,page_view,2025-05-13 04:10:36,https://example.com/page8
1465,942,purchase,2025-05-16 06:10:36,https://example.com/page39
1466,626,purchase,2025-05-15 19:10:36,https://example.com/page14
1467,694,page_view,2025-04-24 18:10:36,https://example.com/page7
1468,302,purchase,2025-05-01 11:10:36,https://example.com/page13
1469,633,purchase,2025-05-08 16:10:36,https://example.com/page77
1470,807,page_view,2025-04-29 06:10:36,https://example.com/page50
1471,476,purchase,2025-04-22 03:10:36,https://example.com/page80
1472,104,search,2025-04-20 20:10:36,https://example.com/page87
1473,802,page_view,2025-04-29 06:10:36,https://example.com/page67
1474,337,click,2025-05-14 00:10:36,https://example.com/page14
1475,13,page_view,2025-04-23 07:10:36,https://example.com/page25
1476,927,click,2025-04-21 10:10:36,https://example.com/page66
1477,263,search,2025-04-30 15:10:36,https://example.com/page62
1478,743,purchase,2025-05-10 16:10:36,https://example.com/page32
1479,141,page_view,2025-05-16 01:10:36,https://example.com/page17
1480,320,purchase,2025-04-26 17:10:36,https://example.com/page84
1481,773,search,2025-05-05 08:10:36,https://example.com/page75
1482,907,click,2025-05-12 08:10:36,https://example.com/page61
1483,317,search,2025-05-06 04:10:36,https://example.com/page48
1484,994,page_view,2025-04-26 12:10:36,https://example.com/page76
1485,674,click,2025-05-16 04:10:36,https://example.com/page31
1486,520,page_view,2025-04-30 14:10:36,https://example.com/page45
1487,201,click,2025-04-21 07:10:36,https://example.com/page26
1488,805,page_view,2025-05-04 01:10:36,https://example.com/page25
1489,684,purchase,2025-04-18 23:10:36,https://example.com/page89
1490,479,search,2025-04-23 22:10:36,https://example.com/page73
1491,987,search,2025-04-22 08:10:36,https://example.com/page39
1492,429,search,2025-05-11 16:10:36,https://example.com/page14
1493,466,page_view,2025-04-27 11:10:36,https://example.com/page29
1494,943,page_view,2025-04-21 08:10:36,https://example.com/page29
1495,710,click,2025-04-28 17:10:36,https://example.com/page80
1496,219,click,2025-04-28 02:10:36,https://example.com/page95
1497,787,search,2025-05-02 14:10:36,https://example.com/page27
1498,410,click,2025-05-18 08:10:36,https://example.com/page47
1499,11,page_view,2025-05-03 08:10:36,https://example.com/page4
1500,569,page_view,2025-05-12 13:10:36,https://example.com/page38
1501,451,click,2025-04-21 16:10:36,https://example.com/page75
1502,935,search,2025-05-16 18:10:36,https://example.com/page4
1503,204,click,2025-05-06 12:10:36,https://example.com/page23
1504,225,search,2025-05-11 04:10:36,https://example.com/page44
1505,868,click,2025-05-11 00:10:36,https://example.com/page26
1506,23,click,2025-05-07 10:10:36,https://example.com/page13
1507,22,click,2025-05-02 10:10:36,https://example.com/page84
1508,807,page_view,2025-05-04 04:10:36,https://example.com/page27
1509,313,purchase,2025-05-08 09:10:36,https://example.com/page48
1510,829,search,2025-04-20 10:10:36,https://example.com/page22
1511,964,purchase,2025-05-15 20:10:36,https://example.com/page16
1512,148,click,2025-05-10 12:10:36,https://example.com/page25
1513,546,purchase,2025-04-18 23:10:36,https://example.com/page48
1514,326,purchase,2025-04-21 11:10:36,https://example.com/page32
1515,944,page_view,2025-04-22 08:10:36,https://example.com/page76
1516,194,search,2025-05-12 06:10:36,https://example.com/page42
1517,254,page_view,2025-04-21 18:10:36,https://example.com/page36
1518,894,click,2025-04-26 22:10:36,https://example.com/page75
1519,908,purchase,2025-05-09 16:10:36,https://example.com/page94
1520,84,purchase,2025-04-20 07:10:36,https://example.com/page79
1521,67,click,2025-04-26 22:10:36,https://example.com/page50
1522,770,search,2025-04-27 08:10:36,https://example.com/page67
1523,476,click,2025-05-04 21:10:36,https://example.com/page92
1524,383,purchase,2025-04-27 12:10:36,https://example.com/page61
1525,275,purchase,2025-04-21 09:10:36,https://example.com/page75
1526,666,page_view,2025-05-09 18:10:36,https://example.com/page29
1527,917,click,2025-04-29 08:10:36,https://example.com/page31
1528,406,click,2025-05-05 13:10:36,https://example.com/page55
1529,911,purchase,2025-04-24 05:10:36,https://example.com/page21
1530,958,search,2025-05-07 18:10:36,https://example.com/page71
1531,87,click,2025-05-15 00:10:36,https://example.com/page38
1532,456,search,2025-05-08 19:10:36,https://example.com/page75
1533,43,purchase,2025-04-26 18:10:36,https://example.com/page80
1534,345,purchase,2025-04-29 09:10:36,https://example.com/page60
1535,443,purchase,2025-05-02 22:10:36,https://example.com/page64
1536,325,search,2025-05-02 07:10:36,https://example.com/page4
1537,184,purchase,2025-05-08 15:10:36,https://example.com/page34
1538,661,page_view,2025-05-03 07:10:36,https://example.com/page11
1539,302,page_view,2025-05-06 19:10:36,https://example.com/page30
1540,101,page_view,2025-05-15 13:10:36,https://example.com/page47
1541,40,click,2025-05-04 09:10:36,https://example.com/page26
1542,692,search,2025-05-07 22:10:36,https://example.com/page39
1543,764,search,2025-05-10 11:10:36,https://example.com/page91
1544,619,click,2025-04-25 10:10:36,https://example.com/page34
1545,9,search,2025-05-06 14:10:36,https://example.com/page45
1546,802,purchase,2025-05-01 07:10:36,https://example.com/page75
1547,776,page_view,2025-04-28 11:10:36,https://example.com/page84
1548,525,click,2025-05-01 15:10:36,https://example.com/page30
1549,233,click,2025-04-28 09:10:36,https://example.com/page30
1550,529,purchase,2025-04-28 22:10:36,https://example.com/page44
1551,811,page_view,2025-05-05 06:10:36,https://example.com/page25
1552,440,purchase,2025-05-09 16:10:36,https://example.com/page57
1553,461,page_view,2025-05-02 15:10:36,https://example.com/page18
1554,592,click,2025-05-05 14:10:36,https://example.com/page95
1555,10,purchase,2025-04-20 12:10:36,https://example.com/page46
1556,348,click,2025-04-30 17:10:36,https://example.com/page55
